X,Y
1960,22663.355
1961,22630.316
1962,22634.447
1963,22634.488
1964,22635.238
1965,22633.490
1966,22632.102
1967,22633.377
1968,22631.982
1969,22632.727
1970,22632.818
1971,22630.943
1972,22630.811
1973,22631.633
1974,22632.436
1975,22632.047
1976,22632.881
1977,22632.787
1978,22632.625
1979,22633.213
1980,22632.211
1981,22632.268
1982,22633.311
1983,22629.904
1984,22628.781
1985,22630.287
1986,22629.871
1987,22629.738
1988,22629.932
1989,22630.268
1990,22629.863
1991,22630.301
1992,22630.609
1993,22630.234
1994,22630.865
1995,22630.207
1996,22630.631
1997,22632.455
1998,22630.566
1999,22630.090
2000,22630.809
2001,22630.900
2002,22630.232
2003,22628.955
2004,22630.650
2005,22630.363
2006,22631.211
2007,22631.172
2008,22630.551
2009,22632.020
2010,22638.811
2011,22642.537
2012,22631.094
2013,22630.045
2014,22628.172
2015,22629.875
2016,22630.537
2017,22630.404
2018,22630.494
2019,22630.449
2020,22629.951
2021,22630.082
2022,22631.549
2023,22630.824
2024,22631.381
2025,22631.426
2026,22630.195
2027,22630.965
2028,22631.482
2029,22631.037
2030,22631.289
2031,22631.465
2032,22630.926
2033,22629.715
2034,22630.396
2035,22631.064
2036,22631.164
2037,22632.830
2038,22631.555
2039,22631.639
2040,22632.783
2041,22631.125
2042,22631.395
2043,22632.045
2044,22629.592
2045,22631.160
2046,22632.145
2047,22631.209
2048,22647.637
2049,22650.174
2050,22648.045
2051,22649.039
2052,22650.148
2053,22649.025
2054,22648.949
2055,22648.996
2056,22647.480
2057,22644.758
2058,22646.457
2059,22645.627
2060,22643.596
2061,22644.891
2062,22644.447
2063,22643.857
2064,22644.068
2065,22641.686
2066,22630.041
2067,22632.377
2068,22631.883
2069,22631.125
2070,22632.488
2071,22631.578
2072,22628.299
2073,22626.250
2074,22624.201
2075,22629.727
2076,22631.834
2077,22631.916
2078,22630.320
2079,22631.963
2080,22631.430
2081,22629.902
2082,22632.795
2083,22631.881
2084,22630.227
2085,22633.998
2086,22645.342
2087,22644.162
2088,22645.629
2089,22645.646
2090,22643.934
2091,22643.246
2092,22632.400
2093,22630.094
2094,22632.143
2095,22632.674
2096,22629.018
2097,22631.537
2098,22632.244
2099,22631.766
2100,22632.664
2101,22632.553
2102,22630.941
2103,22631.922
2104,22630.602
2105,22629.680
2106,22631.725
2107,22632.359
2108,22630.533
2109,22632.119
2110,22632.402
2111,22630.293
2112,22632.027
2113,22632.439
2114,22631.426
2115,22632.525
2116,22632.146
2117,22630.826
2118,22631.969
2119,22632.719
2120,22630.439
2121,22631.980
2122,22633.152
2123,22630.549
2124,22631.920
2125,22632.059
2126,22629.330
2127,22630.184
2128,22630.625
2129,22630.799
2130,22631.783
2131,22631.928
2132,22630.365
2133,22631.434
2134,22631.262
2135,22629.904
2136,22631.789
2137,22633.023
2138,22630.410
2139,22631.988
2140,22632.303
2141,22631.906
2142,22633.473
2143,22633.174
2144,22630.088
2145,22625.197
2146,22631.299
2147,22633.600
2148,22633.768
2149,22634.051
2150,22630.189
2151,22631.922
2152,22632.920
2153,22630.451
2154,22632.129
2155,22632.322
2156,22630.305
2157,22631.029
2158,22630.883
2159,22630.197
2160,22631.846
2161,22632.600
2162,22630.699
2163,22631.643
2164,22632.373
2165,22629.645
2166,22631.279
2167,22633.268
2168,22630.605
2169,22631.740
2170,22632.408
2171,22630.455
2172,22631.658
2173,22632.387
2174,22630.947
2175,22632.109
2176,22632.768
2177,22630.688
2178,22631.322
2179,22632.934
2180,22630.393
2181,22631.096
2182,22633.098
2183,22630.482
2184,22631.592
2185,22633.031
2186,22630.096
2187,22631.244
2188,22631.602
2189,22628.818
2190,22631.523
2191,22633.109
2192,22630.412
2193,22632.283
2194,22633.070
2195,22629.049
2196,22631.430
2197,22634.045
2198,22631.312
2199,22633.129
2200,22632.451
2201,22630.121
2202,22631.383
2203,22632.291
2204,22630.295
2205,22631.271
2206,22632.471
2207,22630.736
2208,22630.814
2209,22632.672
2210,22630.600
2211,22630.414
2212,22633.459
2213,22630.635
2214,22631.047
2215,22632.945
2216,22630.303
2217,22630.891
2218,22632.295
2219,22630.113
2220,22628.844
2221,22631.074
2222,22630.562
2223,22631.756
2224,22632.758
2225,22629.213
2226,22630.115
2227,22633.303
2228,22630.129
2229,22630.016
2230,22633.020
2231,22630.414
2232,22630.160
2233,22631.975
2234,22629.855
2235,22630.551
2236,22632.332
2237,22630.959
2238,22630.334
2239,22632.553
2240,22632.465
2241,22630.305
2242,22634.258
2243,22632.129
2244,22630.051
2245,22634.617
2246,22630.740
2247,22630.379
2248,22632.561
2249,22630.721
2250,22629.533
2251,22630.672
2252,22629.846
2253,22630.074
2254,22632.637
2255,22629.465
2256,22629.551
2257,22633.025
2258,22630.412
2259,22629.498
2260,22633.893
2261,22630.543
2262,22629.543
2263,22631.930
2264,22629.949
2265,22630.062
2266,22632.062
2267,22630.561
2268,22629.047
2269,22632.293
2270,22630.986
2271,22629.521
2272,22633.312
2273,22630.707
2274,22642.619
2275,22648.320
2276,22646.221
2277,22645.533
2278,22651.357
2279,22647.119
2280,22645.314
2281,22648.061
2282,22646.012
2283,22644.746
2284,22646.715
2285,22644.816
2286,22643.826
2287,22647.879
2288,22632.988
2289,22630.613
2290,22634.398
2291,22631.078
2292,22630.701
2293,22632.898
2294,22630.746
2295,22630.488
2296,22632.768
2297,22630.865
2298,22633.977
2299,22626.525
2300,22625.426
2301,22622.506
2302,22624.582
2303,22625.875
2304,22630.457
2305,22632.107
2306,22630.488
2307,22630.029
2308,22631.977
2309,22630.955
2310,22630.467
2311,22632.090
2312,22631.375
2313,22628.357
2314,22630.887
2315,22630.219
2316,22639.852
2317,22646.424
2318,22644.893
2319,22643.740
2320,22646.506
2321,22644.479
2322,22631.438
2323,22631.932
2324,22631.037
2325,22630.172
2326,22631.939
2327,22631.836
2328,22630.166
2329,22631.727
2330,22632.342
2331,22630.453
2332,22634.301
2333,22632.594
2334,22630.543
2335,22632.637
2336,22633.600
2337,22631.074
2338,22632.166
2339,22632.494
2340,22630.697
2341,22631.875
2342,22631.602
2343,22628.990
2344,22629.938
2345,22630.545
2346,22629.861
2347,22631.721
2348,22631.688
2349,22630.033
2350,22631.955
2351,22632.109
2352,22630.619
2353,22633.236
2354,22633.354
2355,22630.943
2356,22631.742
2357,22632.336
2358,22630.115
2359,22631.572
2360,22632.664
2361,22630.209
2362,22632.127
2363,22632.162
2364,22630.066
2365,22631.996
2366,22632.533
2367,22631.113
2368,22631.785
2369,22632.111
2370,22630.512
2371,22631.598
2372,22632.275
2373,22631.713
2374,22631.434
2375,22626.846
2376,22625.867
2377,22631.740
2378,22631.869
2379,22631.102
2380,22632.711
2381,22633.674
2382,22631.580
2383,22647.471
2384,22647.098
2385,22646.102
2386,22645.070
2387,22642.264
2388,22630.652
2389,22631.082
2390,22632.666
2391,22630.348
2392,22631.750
2393,22631.975
2394,22630.535
2395,22633.240
2396,22632.141
2397,22630.727
2398,22631.117
2399,22631.566
2400,22630.127
2401,22630.799
2402,22631.689
2403,22629.955
2404,22631.295
2405,22630.227
2406,22628.650
2407,22630.594
2408,22631.834
2409,22630.547
2410,22631.484
2411,22632.574
2412,22706.367
2413,22706.547
2414,22707.033
2415,22705.625
2416,22705.854
2417,22706.842
2418,22704.783
2419,22705.541
2420,22707.279
2421,22704.826
2422,22668.617
2423,22630.566
2424,22629.840
2425,22630.078
2426,22630.664
2427,22630.311
2428,22630.293
2429,22630.676
2430,22629.979
2431,22629.494
2432,22630.896
2433,22629.553
2434,22630.162
2435,22630.990
2436,22628.947
2437,22629.543
2438,22631.598
2439,22631.357
2440,22631.334
2441,22631.871
2442,22631.639
2443,22630.352
2444,22631.217
2445,22630.646
2446,22630.293
2447,22631.105
2448,22630.029
2449,22631.400
2450,22631.508
2451,22630.279
2452,22630.451
2453,22630.223
2454,22630.180
2455,22630.121
2456,22630.531
2457,22631.055
2458,22630.887
2459,22630.922
2460,22630.838
2461,22630.605
2462,22631.385
2463,22630.992
2464,22630.730
2465,22629.906
2466,22630.656
2467,22630.211
2468,22629.188
2469,22629.863
2470,22630.656
2471,22630.242
2472,22631.455
2473,22630.318
2474,22630.643
2475,22631.045
2476,22630.240
2477,22631.004
2478,22630.865
2479,22630.486
2480,22631.527
2481,22630.896
2482,22631.008
2483,22630.969
2484,22637.998
2485,22707.783
2486,22708.295
2487,22707.553
2488,22706.256
2489,22708.016
2490,22707.354
2491,22705.895
2492,22706.439
2493,22706.051
2494,22705.695
2495,22705.371
2496,22706.502
2497,22706.477
2498,22705.232
2499,22704.678
2500,22705.641
2501,22706.111
2502,22707.385
2503,22705.961
2504,22713.793
2505,22722.412
2506,22722.033
2507,22721.135
2508,22720.365
2509,22719.211
2510,22718.992
2511,22722.002
2512,22722.088
2513,22721.488
2514,22722.395
2515,22722.340
2516,22719.705
2517,22713.330
2518,22674.547
2519,22720.014
2520,22711.795
2521,22706.615
2522,22706.375
2523,22706.369
2524,22705.377
2525,22699.092
2526,22706.742
2527,22705.816
2528,22707.105
2529,22706.008
2530,22676.037
2531,22704.926
2532,22706.941
2533,22707.199
2534,22705.701
2535,22707.275
2536,22708.014
2537,22705.783
2538,22706.367
2539,22705.764
2540,22706.096
2541,22706.088
2542,22705.973
2543,22706.717
2544,22706.117
2545,22705.852
2546,22705.295
2547,22706.541
2548,22705.887
2549,22705.383
2550,22706.707
2551,22706.203
2552,22686.863
2553,22702.148
2554,22705.771
2555,22704.729
2556,22706.314
2557,22705.719
2558,22706.691
2559,22707.061
2560,22705.799
2561,22705.715
2562,22706.463
2563,22706.412
2564,22706.459
2565,22707.652
2566,22706.174
2567,22706.320
2568,22707.156
2569,22706.090
2570,22706.393
2571,22706.123
2572,22705.283
2573,22706.545
2574,22705.672
2575,22706.938
2576,22705.438
2577,22705.982
2578,22705.873
2579,22706.795
2580,22707.053
2581,22706.324
2582,22707.119
2583,22707.203
2584,22705.803
2585,22704.730
2586,22706.555
2587,22705.764
2588,22707.096
2589,22706.604
2590,22706.680
2591,22705.156
2592,22705.109
2593,22705.855
2594,22705.840
2595,22706.979
2596,22706.967
2597,22705.748
2598,22706.742
2599,22706.967
2600,22706.252
2601,22706.402
2602,22705.846
2603,22706.877
2604,22706.543
2605,22706.422
2606,22706.229
2607,22706.371
2608,22706.453
2609,22705.693
2610,22706.318
2611,22706.158
2612,22705.824
2613,22706.754
2614,22705.969
2615,22704.500
2616,22706.082
2617,22712.670
2618,22720.480
2619,22719.363
2620,22718.666
2621,22718.430
2622,22712.330
2623,22707.111
2624,22705.205
2625,22706.559
2626,22707.025
2627,22706.260
2628,22707.854
2629,22708.594
2630,22707.959
2631,22707.889
2632,22706.699
2633,22706.404
2634,22707.768
2635,22707.000
2636,22707.504
2637,22706.812
2638,22707.035
2639,22706.219
2640,22706.602
2641,22706.826
2642,22706.271
2643,22706.809
2644,22706.916
2645,22705.566
2646,22706.928
2647,22707.207
2648,22706.920
2649,22706.762
2650,22707.449
2651,22706.697
2652,22706.404
2653,22706.869
2654,22704.621
2655,22705.484
2656,22706.592
2657,22705.912
2658,22706.129
2659,22706.619
2660,22706.254
2661,22706.596
2662,22706.426
2663,22706.162
2664,22705.879
2665,22707.303
2666,22706.391
2667,22706.156
2668,22707.506
2669,22706.209
2670,22706.328
2671,22707.068
2672,22706.641
2673,22707.229
2674,22709.283
2675,22706.004
2676,22706.953
2677,22707.303
2678,22708.078
2679,22706.711
2680,22708.934
2681,22707.867
2682,22706.816
2683,22708.008
2684,22705.754
2685,22704.654
2686,22706.137
2687,22706.697
2688,22706.266
2689,22707.359
2690,22707.842
2691,22705.973
2692,22707.297
2693,22707.824
2694,22706.348
2695,22707.562
2696,22707.041
2697,22705.982
2698,22707.570
2699,22706.459
2700,22705.680
2701,22706.455
2702,22706.199
2703,22705.461
2704,22706.590
2705,22705.332
2706,22705.152
2707,22706.625
2708,22706.486
2709,22704.799
2710,22706.514
2711,22706.205
2712,22706.965
2713,22707.021
2714,22706.824
2715,22704.691
2716,22705.195
2717,22706.049
2718,22705.848
2719,22707.096
2720,22707.711
2721,22705.768
2722,22707.271
2723,22707.770
2724,22706.816
2725,22710.080
2726,22708.617
2727,22706.361
2728,22708.012
2729,22708.979
2730,22714.941
2731,22723.141
2732,22723.324
2733,22722.035
2734,22722.578
2735,22721.312
2736,22719.990
2737,22720.979
2738,22721.053
2739,22720.184
2740,22721.385
2741,22720.666
2742,22721.281
2743,22724.385
2744,22724.188
2745,22722.775
2746,22723.066
2747,22716.141
2748,22706.018
2749,22712.979
2750,22721.248
2751,22717.254
2752,22718.908
2753,22717.973
2754,22707.408
2755,22705.748
2756,22705.635
2757,22705.043
2758,22708.059
2759,22708.074
2760,22705.857
2761,22707.174
2762,22707.623
2763,22706.088
2764,22707.547
2765,22706.566
2766,22705.182
2767,22706.914
2768,22707.779
2769,22705.617
2770,22709.619
2771,22708.600
2772,22706.596
2773,22708.928
2774,22708.600
2775,22706.248
2776,22708.338
2777,22708.852
2778,22706.643
2779,22706.783
2780,22708.447
2781,22705.359
2782,22706.982
2783,22708.461
2784,22705.326
2785,22707.475
2786,22708.074
2787,22706.615
2788,22707.787
2789,22707.908
2790,22706.842
2791,22706.557
2792,22707.561
2793,22705.951
2794,22706.160
2795,22706.201
2796,22705.105
2797,22636.871
2798,22679.064
2799,22697.904
2800,22641.598
2801,22633.627
2802,22630.326
2803,22632.223
2804,22693.752
2805,22705.748
2806,22706.752
2807,22631.617
2808,22622.205
2809,22621.729
2810,22625.967
2811,22630.133
2812,22625.717
2813,22625.223
2814,22681.230
2815,22698.771
2816,22685.291
2817,22692.643
2818,22643.373
2819,22631.059
2820,22541.346
2821,22445.180
2822,22433.473
2823,22501.012
2824,22585.406
2825,22724.146
2826,22834.168
2827,22954.254
2828,23119.199
2829,23345.549
2830,23506.312
2831,23729.752
2832,23951.941
2833,24169.023
2834,24419.350
2835,24652.607
2836,24881.037
2837,25142.275
2838,25439.834
2839,25665.936
2840,25988.203
2841,26250.908
2842,26621.830
2843,26934.197
2844,27257.900
2845,27559.533
2846,27884.930
2847,28235.141
2848,28548.186
2849,28853.449
2850,29098.047
2851,29387.131
2852,29544.959
2853,29781.688
2854,29882.016
2855,30068.512
2856,30120.008
2857,30259.127
2858,30337.152
2859,30373.465
2860,30527.229
2861,30604.428
2862,30690.531
2863,30745.217
2864,30747.664
2865,30643.324
2866,30629.031
2867,30624.809
2868,30628.707
2869,30628.674
2870,30622.582
2871,30624.674
2872,30627.377
2873,30626.271
2874,30628.510
2875,30625.334
2876,30621.984
2877,30629.012
2878,30627.475
2879,30622.734
2880,30627.062
2881,30632.219
2882,30629.469
2883,30632.635
2884,30634.486
2885,30629.146
2886,30626.896
2887,30628.965
2888,30625.160
2889,30626.854
2890,30627.211
2891,30623.012
2892,30625.963
2893,30628.803
2894,30624.197
2895,30626.584
2896,30628.240
2897,30623.553
2898,30626.541
2899,30628.318
2900,30624.457
2901,30623.852
2902,30624.840
2903,30621.852
2904,30624.969
2905,30627.684
2906,30623.299
2907,30625.594
2908,30629.049
2909,30623.838
2910,30626.857
2911,30630.855
2912,30625.461
2913,30628.146
2914,30629.850
2915,30625.367
2916,30627.318
2917,30629.553
2918,30625.764
2919,30626.473
2920,30625.787
2921,30619.588
2922,30625.057
2923,30628.088
2924,30623.100
2925,30623.701
2926,30627.551
2927,30623.111
2928,30625.355
2929,30628.768
2930,30623.877
2931,30624.748
2932,30625.533
2933,30620.703
2934,30621.559
2935,30625.094
2936,30620.150
2937,30620.832
2938,30628.656
2939,30624.311
2940,30624.277
2941,30628.756
2942,30624.260
2943,30624.672
2944,30627.000
2945,30624.502
2946,30623.967
2947,30627.787
2948,30624.758
2949,30623.617
2950,30627.104
2951,30624.455
2952,30622.918
2953,30628.436
2954,30624.900
2955,30623.902
2956,30633.109
2957,30632.254
2958,30629.795
2959,30635.693
2960,30632.139
2961,30631.832
2962,30636.010
2963,30630.723
2964,30622.291
2965,30630.586
2966,30634.154
2967,30629.799
2968,30637.078
2969,30634.691
2970,30631.459
2971,30637.285
2972,30633.512
2973,30632.020
2974,30633.768
2975,30632.516
2976,30629.744
2977,30634.012
2978,30632.729
2979,30626.170
2980,30625.246
2981,30620.658
2982,30621.537
2983,30628.404
2984,30625.822
2985,30621.451
2986,30628.391
2987,30623.984
2988,30623.477
2989,30628.182
2990,30625.662
2991,30623.252
2992,30626.895
2993,30625.844
2994,30620.195
2995,30622.213
2996,30624.400
2997,30620.746
2998,30626.822
2999,30626.840
3000,30622.697
3001,30627.963
3002,30627.863
3003,30622.709
3004,30626.881
3005,30620.004
3006,30621.990
3007,30627.141
3008,30627.273
3009,30622.455
3010,30625.494
3011,30702.359
3012,30752.555
3013,30753.736
3014,30754.209
3015,30754.611
3016,30753.553
3017,30755.648
3018,30754.957
3019,30752.344
3020,30753.537
3021,30753.951
3022,30752.336
3023,30753.631
3024,30753.795
3025,30751.947
3026,30752.188
3027,30753.092
3028,30752.592
3029,30753.131
3030,30753.789
3031,30752.787
3032,30753.963
3033,30754.363
3034,30752.697
3035,30753.914
3036,30753.209
3037,30753.178
3038,30753.934
3039,30754.096
3040,30751.441
3041,30751.500
3042,30751.531
3043,30750.656
3044,30751.035
3045,30751.957
3046,30751.193
3047,30751.611
3048,30753.219
3049,30749.918
3050,30754.121
3051,30753.920
3052,30752.295
3053,30753.434
3054,30753.631
3055,30753.170
3056,30752.150
3057,30752.221
3058,30752.510
3059,30753.820
3060,30754.742
3061,30753.051
3062,30753.250
3063,30755.248
3064,30753.939
3065,30753.305
3066,30752.699
3067,30753.131
3068,30753.643
3069,30760.316
3070,30766.344
3071,30766.359
3072,30766.115
3073,30765.951
3074,30761.691
3075,30752.941
3076,30753.465
3077,30753.395
3078,30753.711
3079,30752.752
3080,30752.861
3081,30753.506
3082,30752.814
3083,30753.188
3084,30753.416
3085,30753.203
3086,30753.449
3087,30752.152
3088,30755.260
3089,30753.139
3090,30753.035
3091,30753.541
3092,30753.420
3093,30753.354
3094,30753.160
3095,30753.137
3096,30752.291
3097,30753.605
3098,30753.785
3099,30753.664
3100,30753.645
3101,30753.838
3102,30753.520
3103,30753.941
3104,30754.811
3105,30753.994
3106,30754.084
3107,30754.166
3108,30755.762
3109,30754.391
3110,30753.461
3111,30755.230
3112,30754.691
3113,30754.613
3114,30753.828
3115,30753.938
3116,30753.414
3117,30753.328
3118,30752.848
3119,30751.588
3120,30752.477
3121,30753.668
3122,30753.465
3123,30753.564
3124,30753.590
3125,30754.191
3126,30752.930
3127,30753.266
3128,30753.002
3129,30753.260
3130,30754.418
3131,30753.176
3132,30752.807
3133,30753.711
3134,30753.061
3135,30753.139
3136,30754.332
3137,30753.195
3138,30753.080
3139,30752.920
3140,30750.740
3141,30751.309
3142,30753.484
3143,30752.793
3144,30754.107
3145,30753.969
3146,30753.184
3147,30752.621
3148,30753.777
3149,30751.900
3150,30750.779
3151,30753.055
3152,30752.812
3153,30753.248
3154,30754.611
3155,30752.977
3156,30752.521
3157,30754.535
3158,30753.385
3159,30753.865
3160,30754.994
3161,30753.453
3162,30753.209
3163,30753.238
3164,30750.654
3165,30750.713
3166,30753.973
3167,30752.676
3168,30753.096
3169,30753.498
3170,30752.873
3171,30752.941
3172,30753.594
3173,30753.072
3174,30752.270
3175,30753.836
3176,30753.617
3177,30753.434
3178,30753.914
3179,30753.053
3180,30751.135
3181,30752.402
3182,30763.719
3183,30768.477
3184,30768.883
3185,30768.918
3186,30767.734
3187,30769.699
3188,30768.340
3189,30768.803
3190,30768.912
3191,30769.213
3192,30767.715
3193,30767.760
3194,30767.062
3195,30765.752
3196,30768.111
3197,30759.602
3198,30752.914
3199,30753.869
3200,30755.076
3201,30746.613
3202,30748.391
3203,30746.338
3204,30744.730
3205,30751.801
3206,30754.893
3207,30753.078
3208,30753.408
3209,30753.193
3210,30751.586
3211,30752.572
3212,30751.531
3213,30751.914
3214,30753.281
3215,30753.107
3216,30751.031
3217,30753.391
3218,30753.400
3219,30752.293
3220,30753.352
3221,30754.326
3222,30752.080
3223,30754.006
3224,30753.592
3225,30752.158
3226,30754.051
3227,30754.338
3228,30752.383
3229,30753.254
3230,30753.289
3231,30751.883
3232,30753.242
3233,30753.686
3234,30752.090
3235,30753.605
3236,30754.428
3237,30751.943
3238,30755.113
3239,30753.625
3240,30751.668
3241,30754.541
3242,30752.631
3243,30750.812
3244,30752.947
3245,30753.604
3246,30751.158
3247,30753.574
3248,30754.229
3249,30752.514
3250,30756.525
3251,30754.689
3252,30754.240
3253,30754.318
3254,30754.639
3255,30755.611
3256,30753.521
3257,30754.627
3258,30755.721
3259,30753.953
3260,30754.045
3261,30755.232
3262,30753.049
3263,30753.373
3264,30755.588
3265,30753.438
3266,30754.164
3267,30754.535
3268,30753.430
3269,30753.641
3270,30754.961
3271,30753.668
3272,30753.260
3273,30754.312
3274,30752.283
3275,30753.551
3276,30754.500
3277,30753.199
3278,30752.664
3279,30755.137
3280,30753.299
3281,30753.812
3282,30755.053
3283,30753.760
3284,30753.008
3285,30767.252
3286,30767.180
3287,30766.812
3288,30769.258
3289,30767.363
3290,30752.986
3291,30756.361
3292,30753.857
3293,30753.238
3294,30755.746
3295,30754.205
3296,30753.855
3297,30756.934
3298,30754.977
3299,30754.916
3300,30755.957
3301,30754.523
3302,30754.395
3303,30756.484
3304,30755.168
3305,30752.541
3306,30753.541
3307,30753.779
3308,30752.967
3309,30755.350
3310,30753.684
3311,30753.354
3312,30754.301
3313,30754.318
3314,30753.184
3315,30754.447
3316,30754.336
3317,30752.736
3318,30755.559
3319,30754.592
3320,30753.025
3321,30755.234
3322,30753.932
3323,30753.314
3324,30755.879
3325,30753.881
3326,30754.154
3327,30754.941
3328,30754.037
3329,30753.137
3330,30755.047
3331,30754.150
3332,30752.879
3333,30754.879
3334,30754.158
3335,30751.797
3336,30752.105
3337,30752.637
3338,30752.225
3339,30754.885
3340,30753.416
3341,30753.236
3342,30754.744
3343,30753.725
3344,30753.707
3345,30755.090
3346,30755.361
3347,30753.059
3348,30755.137
3349,30754.789
3350,30753.723
3351,30755.799
3352,30755.553
3353,30753.486
3354,30755.584
3355,30755.305
3356,30754.406
3357,30754.719
3358,30753.895
3359,30752.977
3360,30754.543
3361,30754.240
3362,30752.898
3363,30754.756
3364,30755.184
3365,30753.430
3366,30752.875
3367,30752.812
3368,30752.543
3369,30755.336
3370,30754.340
3371,30753.654
3372,30754.447
3373,30754.242
3374,30753.168
3375,30754.527
3376,30754.838
3377,30752.945
3378,30754.494
3379,30754.445
3380,30752.531
3381,30754.805
3382,30754.326
3383,30752.475
3384,30754.896
3385,30754.135
3386,30753.168
3387,30754.723
3388,30756.027
3389,30753.465
3390,30754.365
3391,30754.713
3392,30752.760
3393,30754.725
3394,30755.244
3395,30752.777
3396,30755.166
3397,30754.160
3398,30752.045
3399,30756.113
3400,30756.152
3401,30755.379
3402,30755.209
3403,30752.412
3404,30752.572
3405,30753.807
3406,30754.152
3407,30752.523
3408,30762.439
3409,30767.422
3410,30763.301
3411,30770.656
3412,30770.238
3413,30766.988
3414,30767.402
3415,30766.930
3416,30765.848
3417,30767.205
3418,30765.605
3419,30767.402
3420,30770.365
3421,30770.916
3422,30769.648
3423,30770.156
3424,30771.104
3425,30765.770
3426,30756.500
3427,30748.756
3428,30745.129
3429,30747.049
3430,30746.592
3431,30744.748
3432,30744.855
3433,30745.693
3434,30753.305
3435,30754.104
3436,30754.445
3437,30753.559
3438,30753.719
3439,30754.758
3440,30753.256
3441,30753.994
3442,30754.783
3443,30753.717
3444,30754.943
3445,30754.877
3446,30755.381
3447,30754.811
3448,30754.967
3449,30754.400
3450,30754.406
3451,30754.992
3452,30754.078
3453,30753.398
3454,30754.822
3455,30753.672
3456,30752.232
3457,30754.691
3458,30753.971
3459,30753.066
3460,30753.156
3461,30753.479
3462,30753.477
3463,30754.730
3464,30755.820
3465,30753.805
3466,30755.027
3467,30754.094
3468,30753.854
3469,30754.943
3470,30753.807
3471,30753.934
3472,30755.115
3473,30753.963
3474,30753.785
3475,30754.477
3476,30754.768
3477,30753.576
3478,30754.480
3479,30754.617
3480,30753.768
3481,30754.564
3482,30754.262
3483,30753.254
3484,30754.402
3485,30754.934
3486,30753.549
3487,30754.379
3488,30754.254
3489,30753.951
3490,30753.646
3491,30753.164
3492,30754.146
3493,30754.611
3494,30756.148
3495,30754.494
3496,30754.266
3497,30754.387
3498,30753.451
3499,30754.738
3500,30754.756
3501,30754.971
3502,30754.176
3503,30754.045
3504,30753.500
3505,30754.004
3506,30754.934
3507,30753.510
3508,30753.893
3509,30754.838
3510,30753.680
3511,30753.885
3512,30754.184
3513,30753.213
3514,30753.926
3515,30754.418
3516,30752.209
3517,30754.199
3518,30754.219
3519,30753.453
3520,30753.078
3521,30753.168
3522,30751.488
3523,30753.154
3524,30766.934
3525,30767.266
3526,30767.443
3527,30767.961
3528,30767.129
3529,30760.273
3530,30754.734
3531,30753.871
3532,30753.162
3533,30754.471
3534,30754.365
3535,30753.941
3536,30755.254
3537,30754.000
3538,30753.643
3539,30753.918
3540,30754.207
3541,30753.986
3542,30754.393
3543,30753.252
3544,30753.312
3545,30754.818
3546,30752.990
3547,30752.914
3548,30754.646
3549,30754.969
3550,30753.465
3551,30755.273
3552,30753.572
3553,30752.105
3554,30754.365
3555,30753.873
3556,30753.537
3557,30754.801
3558,30754.105
3559,30753.480
3560,30754.443
3561,30754.301
3562,30752.998
3563,30754.768
3564,30754.312
3565,30752.809
3566,30754.539
3567,30753.514
3568,30752.611
3569,30754.324
3570,30753.324
3571,30752.709
3572,30754.203
3573,30753.496
3574,30752.732
3575,30754.732
3576,30753.252
3577,30752.469
3578,30754.570
3579,30754.141
3580,30752.213
3581,30755.381
3582,30754.477
3583,30752.373
3584,30753.332
3585,30753.900
3586,30751.176
3587,30752.463
3588,30753.232
3589,30753.066
3590,30754.598
3591,30754.094
3592,30752.541
3593,30753.199
3594,30753.564
3595,30753.709
3596,30755.691
3597,30754.160
3598,30752.623
3599,30754.725
3600,30754.260
3601,30753.012
3602,30754.469
3603,30754.295
3604,30752.986
3605,30754.688
3606,30754.424
3607,30751.795
3608,30754.248
3609,30754.812
3610,30752.355
3611,30754.762
3612,30754.648
3613,30752.471
3614,30754.754
3615,30753.049
3616,30751.598
3617,30754.254
3618,30753.816
3619,30752.303
3620,30754.398
3621,30754.479
3622,30752.227
3623,30754.244
3624,30754.879
3625,30752.092
3626,30754.355
3627,30754.713
3628,30752.553
3629,30755.031
3630,30754.488
3631,30753.705
3632,30754.443
3633,30754.521
3634,30754.346
3635,30754.768
3636,30754.877
3637,30766.551
3638,30768.805
3639,30770.188
3640,30767.635
3641,30772.088
3642,30770.916
3643,30766.012
3644,30767.277
3645,30766.158
3646,30763.623
3647,30766.166
3648,30765.846
3649,30767.486
3650,30769.512
3651,30771.064
3652,30755.473
3653,30748.176
3654,30748.732
3655,30745.061
3656,30748.266
3657,30748.197
3658,30743.768
3659,30745.840
3660,30746.354
3661,30745.402
3662,30751.406
3663,30758.195
3664,30752.854
3665,30753.684
3666,30754.971
3667,30751.406
3668,30754.154
3669,30755.182
3670,30752.832
3671,30753.777
3672,30755.277
3673,30752.885
3674,30754.160
3675,30755.078
3676,30751.141
3677,30753.549
3678,30755.244
3679,30761.463
3680,30768.848
3681,30769.496
3682,30767.051
3683,30767.393
3684,30771.041
3685,30758.980
3686,30754.322
3687,30755.338
3688,30751.953
3689,30754.811
3690,30755.514
3691,30753.080
3692,30753.857
3693,30755.092
3694,30752.090
3695,30752.898
3696,30754.840
3697,30751.266
3698,30753.396
3699,30755.674
3700,30752.590
3701,30753.564
3702,30755.555
3703,30752.238
3704,30753.703
3705,30755.053
3706,30752.322
3707,30752.746
3708,30754.283
